donation_id,donor_id,donation_date,donation_type,donation_amount,payment_method_x,campaign,name,age_group,gender,email,country,newsletter_opt_in,payment_method_y,referral_channel,sector
DON002263,8898a408-bc8e-4fe1-8693-d36869376aca,2023-07-18,One-time,16.39,Bank Transfer,Rescue Orphaned Gorillas,Paul Perry,30-49,Male,paul.perry@example.com,Germany,False,Bank Transfer,Social Media,Arts & Culture
DON002264,6028ac6b-fa4b-44c2-98d9-6356f2e09ea8,2023-12-03,Recurring,68.12,Credit Card,Jungle Education Project,Mark Howard,50-65,Male,mark.howard@example.com,Australia,False,Credit Card,Social Media,Environment
DON002265,6028ac6b-fa4b-44c2-98d9-6356f2e09ea8,2024-05-19,Recurring,17.89,Credit Card,Marine Mammal Defense Mission,Mark Howard,50-65,Male,mark.howard@example.com,Australia,False,Credit Card,Social Media,Environment
DON002266,6028ac6b-fa4b-44c2-98d9-6356f2e09ea8,2024-02-27,Recurring,12.48,Credit Card,Jungle Education Project,Mark Howard,50-65,Male,mark.howard@example.com,Australia,False,Credit Card,Social Media,Environment
DON002267,6028ac6b-fa4b-44c2-98d9-6356f2e09ea8,2023-10-21,Recurring,76.15,Credit Card,Defend the Great Apes,Mark Howard,50-65,Male,mark.howard@example.com,Australia,False,Credit Card,Social Media,Environment
DON002268,943ada02-a7b0-491a-ad45-b49db429e341,2024-05-08,One-time,36.82,Paypal,Marine Mammal Defense Mission,Maurice Andrade,30-49,Male,maurice.andrade@example.com,Canada,True,Paypal,Newsletter,Healthcare
DON002269,cade6607-7afb-49d8-9485-3251e2853b30,2024-04-07,One-time,9.25,Credit Card,Marine Mammal Defense Mission,Catherine Morales,30-49,Female,catherine.morales@example.com,South Africa,False,Credit Card,Website,Real Estate
DON002270,e43b9dd5-0aca-4bff-bbef-263b674480b7,2023-09-17,One-time,37.27,Bank Transfer,Marine Mammal Defense Mission,Christopher Murillo,30-49,Male,christopher.murillo@example.com,China,True,Bank Transfer,Local event,Healthcare
DON002271,d56fdc8b-ff9a-428c-bcd2-829ede77b4a9,2024-03-07,One-time,76.95,Bank Transfer,Defend the Great Apes,Harold Edwards,50-65,Male,harold.edwards@example.com,UK,False,Bank Transfer,Website,Science & Research
DON002272,5c20a99f-a4ce-4a92-b6ca-37907970d585,2024-01-26,One-time,44.01,Bank Transfer,Marine Mammal Defense Mission,Frederick Watson DDS,30-49,Male,frederick.dds@example.com,UK,True,Bank Transfer,Website,Others
DON002273,85bb32cb-28ba-4c23-9299-fb15e9dc47e0,2024-06-28,One-time,29.02,Bank Transfer,Marine Mammal Defense Mission,Nicholas Franklin,18-29,Male,nicholas.franklin@example.com,France,True,Bank Transfer,Online advertising,Technology
DON002274,99727918-d903-4415-bbff-88c6344bf57a,2023-09-09,Recurring,13.19,Credit Card,Habitat for Hope,Daniel Cannon,50-65,Male,daniel.cannon@example.com,Germany,False,Credit Card,Social Media,Technology
DON002275,99727918-d903-4415-bbff-88c6344bf57a,2025-01-07,Recurring,67.99,Credit Card,Rescue Orphaned Gorillas,Daniel Cannon,50-65,Male,daniel.cannon@example.com,Germany,False,Credit Card,Social Media,Technology
DON002276,99727918-d903-4415-bbff-88c6344bf57a,2023-12-21,Recurring,13.48,Credit Card,Marine Mammal Defense Mission,Daniel Cannon,50-65,Male,daniel.cannon@example.com,Germany,False,Credit Card,Social Media,Technology
DON002277,99727918-d903-4415-bbff-88c6344bf57a,2023-08-17,Recurring,33.34,Credit Card,Habitat for Hope,Daniel Cannon,50-65,Male,daniel.cannon@example.com,Germany,False,Credit Card,Social Media,Technology
DON002278,b345f101-d762-423b-b511-482d7369cd17,2024-05-06,One-time,44.75,Paypal,Jungle Education Project,Dawn Nixon,30-49,Female,dawn.nixon@example.com,Australia,False,Paypal,Word of mouth,Construction
DON002279,9ac3dcc5-e2c0-46f2-b931-3266fbc45369,2024-07-21,Recurring,65.76,Paypal,Marine Mammal Defense Mission,Jennifer Barber,50-65,Female,jennifer.barber@example.com,France,False,Paypal,Social Media,Government
DON002280,9ac3dcc5-e2c0-46f2-b931-3266fbc45369,2024-11-17,Recurring,16.77,Paypal,Reforest the Sanctuary,Jennifer Barber,50-65,Female,jennifer.barber@example.com,France,False,Paypal,Social Media,Government
DON002281,9ac3dcc5-e2c0-46f2-b931-3266fbc45369,2024-11-20,Recurring,49.6,Paypal,Reforest the Sanctuary,Jennifer Barber,50-65,Female,jennifer.barber@example.com,France,False,Paypal,Social Media,Government
DON002282,9ac3dcc5-e2c0-46f2-b931-3266fbc45369,2024-11-14,Recurring,54.26,Paypal,Jungle Education Project,Jennifer Barber,50-65,Female,jennifer.barber@example.com,France,False,Paypal,Social Media,Government
DON002283,9ac3dcc5-e2c0-46f2-b931-3266fbc45369,2025-04-01,Recurring,47.26,Paypal,Reforest the Sanctuary,Jennifer Barber,50-65,Female,jennifer.barber@example.com,France,False,Paypal,Social Media,Government
DON002284,f4d5c1ae-1612-4299-984b-b27de49f2ffa,2023-08-12,One-time,26.25,Paypal,Rescue Orphaned Gorillas,Linda Holmes DVM,30-49,Female,linda.dvm@example.com,France,True,Paypal,Social Media,Pharmaceuticals
DON002285,a4f9ec8e-8ece-48cb-9ae0-f5229b7b3526,2024-07-18,One-time,19.68,Credit Card,Defend the Great Apes,Eric Walker,18-29,Male,eric.walker@example.com,Australia,True,Credit Card,Social Media,Environment
DON002286,f4ca77db-64a0-4f10-ae5a-eea249e6918c,2023-09-14,Recurring,6.76,Bank Transfer,Rescue Orphaned Gorillas,Alison Short,30-49,Female,alison.short@example.com,India,False,Bank Transfer,Website,Government
DON002287,f4ca77db-64a0-4f10-ae5a-eea249e6918c,2024-01-30,Recurring,70.47,Bank Transfer,Defend the Great Apes,Alison Short,30-49,Female,alison.short@example.com,India,False,Bank Transfer,Website,Government
DON002288,f4ca77db-64a0-4f10-ae5a-eea249e6918c,2025-04-20,Recurring,7.9,Bank Transfer,Jungle Education Project,Alison Short,30-49,Female,alison.short@example.com,India,False,Bank Transfer,Website,Government
DON002289,f4ca77db-64a0-4f10-ae5a-eea249e6918c,2025-03-09,Recurring,21.17,Bank Transfer,Defend the Great Apes,Alison Short,30-49,Female,alison.short@example.com,India,False,Bank Transfer,Website,Government
DON002290,f4ca77db-64a0-4f10-ae5a-eea249e6918c,2025-03-22,Recurring,87.02,Bank Transfer,Reforest the Sanctuary,Alison Short,30-49,Female,alison.short@example.com,India,False,Bank Transfer,Website,Government
DON002291,dc47c285-9981-4343-950c-d6af58ba4725,2023-08-14,One-time,80.64,Paypal,Jungle Education Project,Donald Spencer,50-65,Male,donald.spencer@example.com,USA,True,Paypal,Website,Education
DON002292,3f91553f-46e2-494c-a9f1-63e42bc75513,2024-07-01,One-time,118.37,Paypal,Rescue Orphaned Gorillas,Tammy Moore,50-65,Female,tammy.moore@example.com,New Zealand,False,Paypal,Newsletter,Healthcare
DON002293,0ae6a96a-33d1-4c20-bfae-a2adc6c3e017,2023-10-19,One-time,57.78,Bank Transfer,Rescue Orphaned Gorillas,Heather Taylor,30-49,Female,heather.taylor@example.com,USA,False,Bank Transfer,Social Media,Education
DON002294,7f15257a-22a7-442c-9912-158a5f7880a7,2024-12-18,One-time,71.81,Paypal,Marine Mammal Defense Mission,Lauren Hall,50-65,Female,lauren.hall@example.com,New Zealand,True,Paypal,Social Media,Environment
DON002295,875ba36a-1915-4bdd-a26b-5b6a2916162e,2023-07-06,Recurring,94.63,Bank Transfer,Marine Mammal Defense Mission,Anna Ross,66-80,Female,anna.ross@example.com,France,True,Bank Transfer,Website,Education
DON002296,875ba36a-1915-4bdd-a26b-5b6a2916162e,2024-02-18,Recurring,53.71,Bank Transfer,Jungle Education Project,Anna Ross,66-80,Female,anna.ross@example.com,France,True,Bank Transfer,Website,Education
DON002297,0af7a657-5b84-4bef-a118-e59c655fca1c,2024-02-23,One-time,76.8,Paypal,Defend the Great Apes,Morgan Cummings,66-80,Other,morgan.cummings@example.com,UK,True,Paypal,Website,Pharmaceuticals
DON002298,7510f2bc-0931-44c9-9055-bd5a5b4953ff,2024-09-22,One-time,71.18,Bank Transfer,Rescue Orphaned Gorillas,Christopher Petersen,30-49,Male,christopher.petersen@example.com,USA,False,Bank Transfer,Social Media,Technology
DON002299,cb30a85b-dcc3-49a7-beba-52128e719df0,2024-03-23,Recurring,19.9,Bank Transfer,Defend the Great Apes,Kenneth Velez,30-49,Male,kenneth.velez@example.com,USA,False,Bank Transfer,Website,Others
DON002300,cb30a85b-dcc3-49a7-beba-52128e719df0,2024-03-02,Recurring,80.74,Bank Transfer,Jungle Education Project,Kenneth Velez,30-49,Male,kenneth.velez@example.com,USA,False,Bank Transfer,Website,Others
DON002301,ac6fceff-fe67-4d74-af1a-57e4e41dc080,2023-12-25,One-time,69.37,Bank Transfer,Reforest the Sanctuary,Elizabeth Cross,30-49,Female,elizabeth.cross@example.com,France,False,Bank Transfer,Social Media,Pharmaceuticals
DON002302,0816f4ac-4a17-4e7d-8791-23e7c5ba8d7a,2024-12-13,One-time,111.42,Bank Transfer,Marine Mammal Defense Mission,Angela Brown,50-65,Female,angela.brown@example.com,USA,False,Bank Transfer,Word of mouth,Arts & Culture
DON002303,61248128-d808-47e3-b370-5a37c9aeb1f4,2024-06-20,One-time,109.18,Paypal,Jungle Education Project,Hannah Montoya,50-65,Female,hannah.montoya@example.com,China,False,Paypal,Social Media,Science & Research
DON002304,83de61f3-e19b-4537-b3e4-6d5db71bd6df,2023-12-17,One-time,30.25,Paypal,Marine Mammal Defense Mission,Shawna Kane,30-49,Female,shawna.kane@example.com,India,False,Paypal,Social Media,Environment
DON002305,e254fce1-e99b-45d6-88f8-79a7f0b17421,2024-06-24,One-time,96.28,Paypal,Reforest the Sanctuary,Marissa Guzman,30-49,Female,marissa.guzman@example.com,UK,False,Paypal,Newsletter,Healthcare
DON002306,abe2319b-265f-430d-bfa1-b057c36105c2,2023-12-23,One-time,57.36,Bank Transfer,Jungle Education Project,Richard Reyes,50-65,Male,richard.reyes@example.com,France,True,Bank Transfer,Social Media,Media & Communication
DON002307,0c3adb5c-09c1-42bc-9211-b818aec9688d,2025-03-01,Recurring,81.33,Bank Transfer,Reforest the Sanctuary,Andrew Fernandez,30-49,Male,andrew.fernandez@example.com,France,False,Bank Transfer,Website,Healthcare
DON002308,0c3adb5c-09c1-42bc-9211-b818aec9688d,2025-01-09,Recurring,8.88,Bank Transfer,Defend the Great Apes,Andrew Fernandez,30-49,Male,andrew.fernandez@example.com,France,False,Bank Transfer,Website,Healthcare
DON002309,0c3adb5c-09c1-42bc-9211-b818aec9688d,2025-02-27,Recurring,90.98,Bank Transfer,Marine Mammal Defense Mission,Andrew Fernandez,30-49,Male,andrew.fernandez@example.com,France,False,Bank Transfer,Website,Healthcare
DON002310,32c43671-3453-43b6-8bf4-7d6c41074bf7,2023-12-06,One-time,69.09,Bank Transfer,Marine Mammal Defense Mission,Jonathan Walker,66-80,Other,jonathan.walker@example.com,USA,True,Bank Transfer,Newsletter,Environment
DON002311,dc8386db-05fe-4438-a694-e8e7b010414c,2024-05-15,One-time,108.55,Credit Card,Rescue Orphaned Gorillas,Nicholas Long,50-65,Other,nicholas.long@example.com,Australia,False,Credit Card,Newsletter,Technology
DON002312,b9f0848b-473a-40f8-9f47-764981d63255,2025-06-11,One-time,70.87,Paypal,Jungle Education Project,Kurt Wagner,50-65,Other,kurt.wagner@example.com,Australia,True,Paypal,Newsletter,Education
DON002313,a3653d5f-b2e5-4357-a7f3-32476483efef,2025-01-29,One-time,74.27,Credit Card,Reforest the Sanctuary,Donna Foster,30-49,Female,donna.foster@example.com,Netherlands,False,Credit Card,Online advertising,Healthcare
DON002314,ab0b1546-1184-4352-993b-452e0540a0df,2023-11-12,One-time,67.76,Bank Transfer,Defend the Great Apes,Bradley Duncan,66-80,Male,bradley.duncan@example.com,Germany,True,Bank Transfer,Word of mouth,Others
DON002315,a9c6be58-751d-4c61-9f71-59978184e4ce,2025-03-22,Recurring,24.34,Paypal,Marine Mammal Defense Mission,James Miller,30-49,Male,james.miller@example.com,UK,True,Paypal,Online advertising,Energy
DON002316,a9c6be58-751d-4c61-9f71-59978184e4ce,2024-10-26,Recurring,6.68,Paypal,Reforest the Sanctuary,James Miller,30-49,Male,james.miller@example.com,UK,True,Paypal,Online advertising,Energy
DON002317,a9c6be58-751d-4c61-9f71-59978184e4ce,2024-09-23,Recurring,52.67,Paypal,Reforest the Sanctuary,James Miller,30-49,Male,james.miller@example.com,UK,True,Paypal,Online advertising,Energy
DON002318,a9c6be58-751d-4c61-9f71-59978184e4ce,2024-02-05,Recurring,45.01,Paypal,Jungle Education Project,James Miller,30-49,Male,james.miller@example.com,UK,True,Paypal,Online advertising,Energy
DON002319,65f512fb-1fc1-44b9-a7b3-bede2f659cc9,2025-06-14,One-time,153.8,Paypal,Rescue Orphaned Gorillas,Raymond Anderson,66-80,Male,raymond.anderson@example.com,Netherlands,False,Paypal,Newsletter,Healthcare
DON002320,a10ef662-050e-4a34-9733-4b85a8e93746,2025-02-28,One-time,132.99,Credit Card,Marine Mammal Defense Mission,Justin Freeman,30-49,Male,justin.freeman@example.com,UK,False,Credit Card,Website,Nonprofit
DON002321,b537d0ee-152b-421f-b4eb-cf70efe27d61,2024-03-04,One-time,129.31,Credit Card,Jungle Education Project,Craig Gilbert,50-65,Male,craig.gilbert@example.com,France,True,Credit Card,Social Media,Nonprofit
DON002322,c6042ca9-3363-4510-818b-8f6d77b03ae1,2024-04-14,One-time,86.58,Bank Transfer,Habitat for Hope,David Jones,50-65,Male,david.jones@example.com,Germany,False,Bank Transfer,Online advertising,Finance/Banking
DON002323,53df8325-5b02-487d-9362-b4b78d1b300b,2024-04-24,Recurring,35.44,Bank Transfer,Marine Mammal Defense Mission,Frank Glass,18-29,Male,frank.glass@example.com,New Zealand,False,Bank Transfer,Social Media,Pharmaceuticals
DON002324,53df8325-5b02-487d-9362-b4b78d1b300b,2023-06-26,Recurring,18.12,Bank Transfer,Rescue Orphaned Gorillas,Frank Glass,18-29,Male,frank.glass@example.com,New Zealand,False,Bank Transfer,Social Media,Pharmaceuticals
DON002325,53df8325-5b02-487d-9362-b4b78d1b300b,2025-06-14,Recurring,44.11,Bank Transfer,Reforest the Sanctuary,Frank Glass,18-29,Male,frank.glass@example.com,New Zealand,False,Bank Transfer,Social Media,Pharmaceuticals
DON002326,5b2f2f98-e91b-4b81-b394-41aee0eb1c94,2025-03-03,One-time,93.17,Paypal,Rescue Orphaned Gorillas,Megan Henderson,50-65,Female,megan.henderson@example.com,USA,False,Paypal,Website,Hospitality
DON002327,4b7a9fb2-86ba-4bdb-b88e-20366b63568f,2023-08-26,One-time,44.6,Credit Card,Rescue Orphaned Gorillas,Frank Wheeler,30-49,Male,frank.wheeler@example.com,USA,False,Credit Card,Social Media,Healthcare
DON002328,db75ba63-baa1-4ebf-9d82-157deb2d2f0f,2025-05-18,Recurring,94.93,Bank Transfer,Habitat for Hope,Eric Huerta,66-80,Male,eric.huerta@example.com,UK,False,Bank Transfer,Social Media,Technology
DON002329,db75ba63-baa1-4ebf-9d82-157deb2d2f0f,2024-10-02,Recurring,23.69,Bank Transfer,Jungle Education Project,Eric Huerta,66-80,Male,eric.huerta@example.com,UK,False,Bank Transfer,Social Media,Technology
DON002330,55d538b7-84cd-4ab2-a06f-44612a5aca59,2023-09-28,One-time,19.32,Bank Transfer,Marine Mammal Defense Mission,Wanda Ramos,18-29,Other,wanda.ramos@example.com,Germany,False,Bank Transfer,Word of mouth,Others
DON002331,d4480697-fa10-4c8f-9d2f-01de277bbb78,2024-06-16,One-time,21.79,Bank Transfer,Marine Mammal Defense Mission,Andrew Meyers,50-65,Male,andrew.meyers@example.com,USA,True,Bank Transfer,Social Media,Nonprofit
DON002332,cdbc88a3-6e01-4af0-84c5-e4642d97f41c,2023-10-07,One-time,77.91,Bank Transfer,Jungle Education Project,James Todd,30-49,Male,james.todd@example.com,Canada,False,Bank Transfer,Social Media,Environment
DON002333,1e5b8c56-d81f-453f-bd5b-5090049798aa,2023-11-28,One-time,70.66,Paypal,Wildlife Rescue Van Drive,Ashley Brown,30-49,Female,ashley.brown@example.com,Finland,True,Paypal,Local event,Pharmaceuticals
DON002334,ed214a4e-553a-477c-85fe-6cfee2b59e6d,2024-07-06,One-time,116.77,Paypal,Reforest the Sanctuary,Tammy Melton,50-65,Other,tammy.melton@example.com,Brazil,False,Paypal,Website,Real Estate
DON002335,df13902c-b41d-41d1-85cd-4991fafba7ad,2025-01-24,Recurring,32.2,Paypal,Reforest the Sanctuary,Alexis Benson,50-65,Female,alexis.benson@example.com,USA,True,Paypal,Website,Pharmaceuticals
DON002336,df13902c-b41d-41d1-85cd-4991fafba7ad,2024-05-29,Recurring,79.89,Paypal,Jungle Education Project,Alexis Benson,50-65,Female,alexis.benson@example.com,USA,True,Paypal,Website,Pharmaceuticals
DON002337,df13902c-b41d-41d1-85cd-4991fafba7ad,2024-01-01,Recurring,65.64,Paypal,Reforest the Sanctuary,Alexis Benson,50-65,Female,alexis.benson@example.com,USA,True,Paypal,Website,Pharmaceuticals
DON002338,df13902c-b41d-41d1-85cd-4991fafba7ad,2023-09-19,Recurring,61.45,Paypal,Jungle Education Project,Alexis Benson,50-65,Female,alexis.benson@example.com,USA,True,Paypal,Website,Pharmaceuticals
DON002339,df13902c-b41d-41d1-85cd-4991fafba7ad,2023-08-31,Recurring,69.92,Paypal,Rescue Orphaned Gorillas,Alexis Benson,50-65,Female,alexis.benson@example.com,USA,True,Paypal,Website,Pharmaceuticals
DON002340,c2b20021-c643-4758-885e-312728440614,2025-03-07,One-time,24.27,Credit Card,Reforest the Sanctuary,Joanna Johnson,18-29,Female,joanna.johnson@example.com,South Africa,False,Credit Card,Social Media,Environment
DON002341,94cb7129-6b8d-4cfc-8a2a-5f42c6dedb40,2025-05-26,Recurring,50.28,Bank Transfer,Marine Mammal Defense Mission,Joshua Harris,18-29,Male,joshua.harris@example.com,Germany,False,Bank Transfer,Word of mouth,Arts & Culture
DON002342,94cb7129-6b8d-4cfc-8a2a-5f42c6dedb40,2024-05-10,Recurring,73.58,Bank Transfer,Rescue Orphaned Gorillas,Joshua Harris,18-29,Male,joshua.harris@example.com,Germany,False,Bank Transfer,Word of mouth,Arts & Culture
DON002343,9c6a9937-0ae0-4680-b4c1-e30f6b762c77,2025-03-18,One-time,86.68,Bank Transfer,Defend the Great Apes,David Webb,30-49,Male,david.webb@example.com,UK,True,Bank Transfer,Local event,Consulting
DON002344,012e0016-d6df-47a7-bf63-587698af764d,2023-11-18,One-time,48.85,Paypal,Rescue Orphaned Gorillas,Charles Hale,50-65,Male,charles.hale@example.com,Netherlands,True,Paypal,Word of mouth,Nonprofit
DON002345,2a3a595d-dc64-431b-83d2-2e6f20e32426,2025-01-23,Recurring,96.2,Bank Transfer,Rescue Orphaned Gorillas,Kevin Alvarado,66-80,Male,kevin.alvarado@example.com,South Africa,True,Bank Transfer,Newsletter,Finance/Banking
DON002346,2a3a595d-dc64-431b-83d2-2e6f20e32426,2023-12-06,Recurring,16.24,Bank Transfer,Marine Mammal Defense Mission,Kevin Alvarado,66-80,Male,kevin.alvarado@example.com,South Africa,True,Bank Transfer,Newsletter,Finance/Banking
DON002347,4ae2abe3-6e1a-469c-a51d-e1fbe9ecca15,2024-03-14,One-time,25.88,Bank Transfer,Reforest the Sanctuary,Carolyn Campbell,30-49,Female,carolyn.campbell@example.com,USA,False,Bank Transfer,Local event,Real Estate
DON002348,d99ec8e7-1d9d-49e6-af27-54f4dcc587c0,2025-01-14,Recurring,16.07,Bank Transfer,Rescue Orphaned Gorillas,Lisa Brown,30-49,Other,lisa.brown@example.com,UK,False,Bank Transfer,Website,Government
DON002349,d99ec8e7-1d9d-49e6-af27-54f4dcc587c0,2023-07-30,Recurring,63.56,Bank Transfer,Marine Mammal Defense Mission,Lisa Brown,30-49,Other,lisa.brown@example.com,UK,False,Bank Transfer,Website,Government
DON002350,d99ec8e7-1d9d-49e6-af27-54f4dcc587c0,2024-08-17,Recurring,40.46,Bank Transfer,Jungle Education Project,Lisa Brown,30-49,Other,lisa.brown@example.com,UK,False,Bank Transfer,Website,Government
DON002351,4fa4d4d8-6128-4649-904d-06cf56d29f52,2025-02-21,One-time,32.44,Credit Card,Defend the Great Apes,Alejandra Price,18-29,Female,alejandra.price@example.com,Australia,False,Credit Card,Word of mouth,Hospitality
DON002352,d1091ac1-a9e6-4509-aebc-e76b9c746aff,2024-09-23,Recurring,82.45,Credit Card,Rescue Orphaned Gorillas,Sarah Keller,18-29,Female,sarah.keller@example.com,South Africa,True,Credit Card,Local event,Pharmaceuticals
DON002353,d1091ac1-a9e6-4509-aebc-e76b9c746aff,2023-07-05,Recurring,86.09,Credit Card,Reforest the Sanctuary,Sarah Keller,18-29,Female,sarah.keller@example.com,South Africa,True,Credit Card,Local event,Pharmaceuticals
DON002354,d1091ac1-a9e6-4509-aebc-e76b9c746aff,2025-01-17,Recurring,75.44,Credit Card,Jungle Education Project,Sarah Keller,18-29,Female,sarah.keller@example.com,South Africa,True,Credit Card,Local event,Pharmaceuticals
DON002355,edbf97a9-d00e-4cdf-8ed0-b339ccb00688,2023-11-08,One-time,50.67,Paypal,Rescue Orphaned Gorillas,Alicia Dillon,18-29,Female,alicia.dillon@example.com,France,False,Paypal,Online advertising,Finance/Banking
